uniprotkb:P38398	uniprotkb:P03372	intact:EBI-349905	intact:EBI-78473	psi-mi:brca1_human|psi-mi:BRCA1|uniprotkb:Q3LRJ0|uniprotkb:O15129|uniprotkb:Q7KYU9|uniprotkb:Q3LRJ6|uniprotkb:Q6IN79|uniprotkb:Q1RMC1|uniprotkb:E9PFZ0|uniprotkb:BRCA1|uniprotkb:RNF53|uniprotkb:RING finger protein 53|uniprotkb:RING-type E3 ubiquitin transferase BRCA1|dip:DIP-5971N	psi-mi:esr1_human|psi-mi:ESR1|uniprotkb:Q6MZQ9|uniprotkb:Q13511|uniprotkb:Q14276|uniprotkb:Q9NU51|uniprotkb:Q9UDZ7|uniprotkb:Q9UIS7|uniprotkb:Q5T5H7|uniprotkb:ESR1|uniprotkb:ESR|uniprotkb:NR3A1|uniprotkb:Estradiol receptor|uniprotkb:ER-alpha|uniprotkb:Nuclear receptor subfamily 3 group A member 1	psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:0019"(coimmunoprecipitation)|psi-mi:"MI:0007"(anti tag coimmunoprecipitation)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Fan et al. (2001)|Ma et al. (2005)	pubmed:11244506|mint:MINT-5215931|doi:10.1038/sj.onc.1204073|imex:IM-19371|pubmed:15674350	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)|psi-mi:"MI:0469"(IntAct)	intact:EBI-7795238|intact:EBI-1017529|intact:EBI-1024926|intact:EBI-1024855|intact:EBI-1024954|intact:EBI-1024834|intact:EBI-1025018|intact:EBI-7795266|intact:EBI-1025336|intact:EBI-1025302|intact:EBI-1025157|intact:EBI-1025311|intact:EBI-1025255|intact:EBI-1025098	intact-miscore:0.76|miscore:0.7556518
uniprotkb:Q4G0J3	uniprotkb:O94992	intact:EBI-2371923	intact:EBI-2832510	psi-mi:larp7_human|psi-mi:LARP7|uniprotkb:B2ZHN6|uniprotkb:Q3B7A9|uniprotkb:Q9P1S7|uniprotkb:Q9Y3Z8|uniprotkb:LARP7|uniprotkb:La ribonucleoprotein domain family member 7|uniprotkb:P-TEFb-interaction protein for 7SK stability|uniprotkb:HDCMA18P|intact:EBI-2560173	psi-mi:hexi1_human|psi-mi:HEXIM1|uniprotkb:B2R8Y5|uniprotkb:HEXIM1|uniprotkb:CLP1|uniprotkb:EDG1|uniprotkb:HIS1|uniprotkb:MAQ1|uniprotkb:Cardiac lineage protein 1|uniprotkb:Estrogen down-regulated gene 1 protein|uniprotkb:Hexamethylene bis-acetamide-inducible protein 1|uniprotkb:Menage a quatre protein 1	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:0096"(pull down)	Markert et al. (2008)|Calo et al. (2015)	pubmed:18483487|imex:IM-11603|mint:MINT-6613869|pubmed:25470060|doi:10.1038/nature13923|imex:IM-24398	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)|psi-mi:"MI:0914"(association)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)|psi-mi:"MI:0465"(DIP)	intact:EBI-7930731|intact:EBI-7930583|intact:EBI-7930658|intact:EBI-7930750|intact:EBI-7930882|intact:EBI-16131586	intact-miscore:0.74|miscore:0.6225892
uniprotkb:Q4G0J3	uniprotkb:O60563	intact:EBI-2371923	intact:EBI-2479671	psi-mi:larp7_human|psi-mi:LARP7|uniprotkb:B2ZHN6|uniprotkb:Q3B7A9|uniprotkb:Q9P1S7|uniprotkb:Q9Y3Z8|uniprotkb:LARP7|uniprotkb:La ribonucleoprotein domain family member 7|uniprotkb:P-TEFb-interaction protein for 7SK stability|uniprotkb:HDCMA18P|intact:EBI-2560173	psi-mi:ccnt1_human|psi-mi:CCNT1|uniprotkb:O60581|uniprotkb:A9XU13|uniprotkb:E7EX76|uniprotkb:CCNT1	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Markert et al. (2008)	pubmed:18483487|imex:IM-11603|mint:MINT-6613869	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7930583|intact:EBI-7930750	intact-miscore:0.60|miscore:0.34505215
uniprotkb:O94992	uniprotkb:O60563	intact:EBI-2832510	intact:EBI-2479671	psi-mi:hexi1_human|psi-mi:HEXIM1|uniprotkb:B2R8Y5|uniprotkb:HEXIM1|uniprotkb:CLP1|uniprotkb:EDG1|uniprotkb:HIS1|uniprotkb:MAQ1|uniprotkb:Cardiac lineage protein 1|uniprotkb:Estrogen down-regulated gene 1 protein|uniprotkb:Hexamethylene bis-acetamide-inducible protein 1|uniprotkb:Menage a quatre protein 1	psi-mi:ccnt1_human|psi-mi:CCNT1|uniprotkb:O60581|uniprotkb:A9XU13|uniprotkb:E7EX76|uniprotkb:CCNT1	psi-mi:"MI:0077"(nuclear magnetic resonance)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:0007"(anti tag coimmunoprecipitation)|psi-mi:"MI:0007"(anti tag coimmunoprecipitation)|psi-mi:"MI:0017"(classical fluorescence spectroscopy)	Markert et al. (2008)|Cho et al. (2009)|Dames et al. (2007)	pubmed:18483487|imex:IM-11603|mint:MINT-6613869|pubmed:19387490|imex:IM-13861|mint:MINT-7265510|doi:10.1038/emboj.2009.99|pubmed:17724342|doi:10.1073/pnas.0701848104|imex:IM-9706	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0914"(association)|psi-mi:"MI:0914"(association)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0914"(association)|psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0471"(MINT)|psi-mi:"MI:0465"(DIP)	intact:EBI-6974123|intact:EBI-7930806|intact:EBI-7930658|intact:EBI-15654291|intact:EBI-7930731|intact:EBI-15654312|intact:EBI-6974032|intact:EBI-15654333	intact-miscore:0.83|miscore:0.78545356
uniprotkb:P20226	uniprotkb:Q15545	intact:EBI-355371	intact:EBI-1560194	psi-mi:tbp_human|psi-mi:TBP|uniprotkb:Q16845|uniprotkb:Q9UC02|uniprotkb:Q6IBM6|uniprotkb:B4E3B3|uniprotkb:F5H869|uniprotkb:TBP|uniprotkb:TF2D|uniprotkb:TFIID|uniprotkb:GTF2D1|uniprotkb:TATA-box factor|uniprotkb:TATA-binding factor|uniprotkb:TATA sequence-binding protein|uniprotkb:Transcription initiation factor TFIID TBP subunit|intact:EBI-1056192|intact:EBI-11019728	psi-mi:taf7_human|psi-mi:TAF7|uniprotkb:Q13036|uniprotkb:B2RBV9|uniprotkb:Transcription initiation factor TFIID 55 kDa subunit|uniprotkb:RNA polymerase II TBP-associated factor subunit F|uniprotkb:TAF7|uniprotkb:TAF2F|uniprotkb:TAFII55	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Wieczorek et al. (1998)	pubmed:9603525	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-1786187	intact-miscore:0.53|miscore:0.34505215
uniprotkb:P51572	uniprotkb:P13569	intact:EBI-77683	intact:EBI-349854	psi-mi:bap31_human|psi-mi:BCAP31|uniprotkb:Q13836|uniprotkb:Q96CF0|uniprotkb:D3DWV5|uniprotkb:B3KQ79|uniprotkb:BCAP31|uniprotkb:BAP31|uniprotkb:p28|uniprotkb:6C6-AG tumor-associated antigen|uniprotkb:DXS1357E|uniprotkb:Protein CDM	psi-mi:cftr_human|psi-mi:CFTR|uniprotkb:Q20BG8|uniprotkb:Q20BH2|uniprotkb:Q2I0A1|uniprotkb:Q2I102|uniprotkb:CFTR|uniprotkb:ABCC7|uniprotkb:cAMP-dependent chloride channel|uniprotkb:ATP-binding cassette sub-family C member 7|uniprotkb:Channel conductance-controlling ATPase	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:0416"(fluorescence microscopy)	Wang et al. (2008)	pubmed:18555783|imex:IM-11923	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0469"(IntAct)	intact:EBI-1789230|intact:EBI-1789161|intact:EBI-1789187	intact-miscore:0.46|miscore:0.46269515
uniprotkb:P38398	uniprotkb:P38398	intact:EBI-349905	intact:EBI-349905	psi-mi:brca1_human|psi-mi:BRCA1|uniprotkb:Q3LRJ0|uniprotkb:O15129|uniprotkb:Q7KYU9|uniprotkb:Q3LRJ6|uniprotkb:Q6IN79|uniprotkb:Q1RMC1|uniprotkb:E9PFZ0|uniprotkb:BRCA1|uniprotkb:RNF53|uniprotkb:RING finger protein 53|uniprotkb:RING-type E3 ubiquitin transferase BRCA1|dip:DIP-5971N	psi-mi:brca1_human|psi-mi:BRCA1|uniprotkb:Q3LRJ0|uniprotkb:O15129|uniprotkb:Q7KYU9|uniprotkb:Q3LRJ6|uniprotkb:Q6IN79|uniprotkb:Q1RMC1|uniprotkb:E9PFZ0|uniprotkb:BRCA1|uniprotkb:RNF53|uniprotkb:RING finger protein 53|uniprotkb:RING-type E3 ubiquitin transferase BRCA1|dip:DIP-5971N	psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:1314"(proximity-dependent biotin identification)	Wu et al. (1996)|Gupta et al. (2018)	imex:IM-19539|mint:MINT-5221243|pubmed:8944023|imex:IM-26416|pubmed:29656893	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0914"(association)	psi-mi:"MI:0486"(UniProt)	intact:EBI-20209689|intact:EBI-1790925	intact-miscore:0.56|miscore:0.5635349
uniprotkb:Q13283	uniprotkb:Q04637	intact:EBI-1047359	intact:EBI-73711	psi-mi:g3bp1_human|psi-mi:G3BP1|uniprotkb:Q5HYE9|uniprotkb:G3BP1|uniprotkb:G3BP|uniprotkb:ATP-dependent DNA helicase VIII|uniprotkb:GAP SH3 domain-binding protein 1|intact:EBI-1384154	psi-mi:if4g1_human|psi-mi:EIF4G1|uniprotkb:O43177|uniprotkb:O95066|uniprotkb:Q5HYG0|uniprotkb:Q6ZN21|uniprotkb:Q8N102|uniprotkb:D3DNT4|uniprotkb:D3DNT5|uniprotkb:D3DNT2|uniprotkb:E9PFM1|uniprotkb:G5E9S1|uniprotkb:p220|uniprotkb:EIF4G1|uniprotkb:EIF4G|uniprotkb:EIF4GI|uniprotkb:EIF4F|intact:EBI-11020102|dip:DIP-1161N	psi-mi:"MI:0051"(fluorescence technology)|psi-mi:"MI:0663"(confocal microscopy)	Katsafanas et al. (2007)|Kaehler et al. (2012)	pubmed:18005740|mint:MINT-6665011|imex:IM-18658|pubmed:23209657	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0403"(colocalization)|psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0471"(MINT)|psi-mi:"MI:0486"(UniProt)	intact:EBI-7690148|intact:EBI-6511275	intact-miscore:0.49|miscore:0.49089622
uniprotkb:Q13283	uniprotkb:Q14444	intact:EBI-1047359	intact:EBI-1047080	psi-mi:g3bp1_human|psi-mi:G3BP1|uniprotkb:Q5HYE9|uniprotkb:G3BP1|uniprotkb:G3BP|uniprotkb:ATP-dependent DNA helicase VIII|uniprotkb:GAP SH3 domain-binding protein 1|intact:EBI-1384154	psi-mi:capr1_human|psi-mi:CAPRIN1|uniprotkb:Q15074|uniprotkb:Q6IMN4|uniprotkb:A6NMY7|uniprotkb:Q6IMN7|uniprotkb:Q9BV09|uniprotkb:D3DR06|uniprotkb:CAPRIN1|uniprotkb:GPIAP1|uniprotkb:GPIP137|uniprotkb:M11S1|uniprotkb:Cytoplasmic activation- and proliferation-associated protein 1|uniprotkb:GPI-anchored membrane protein 1|uniprotkb:GPI-anchored protein p137|uniprotkb:Cell cycle-associated protein 1|uniprotkb:Membrane component chromosome 11 surface marker 1|uniprotkb:RNG105|uniprotkb:RNA granule protein 105|intact:EBI-1171814|intact:EBI-2562858|intact:EBI-3449178	psi-mi:"MI:0051"(fluorescence technology)	Katsafanas et al. (2007)	pubmed:18005740|mint:MINT-6665011	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0471"(MINT)	intact:EBI-7690135	intact-miscore:0.35|miscore:0.34505215
uniprotkb:Q9Y478	uniprotkb:P54619	intact:EBI-719769	intact:EBI-1181439	psi-mi:aakb1_human|psi-mi:PRKAB1|uniprotkb:Q9UBV0|uniprotkb:Q9UE20|uniprotkb:Q9UEX2|uniprotkb:Q9Y6V8|uniprotkb:PRKAB1|uniprotkb:AMPK	psi-mi:aakg1_human|psi-mi:PRKAG1|uniprotkb:B4DDT7|uniprotkb:Q8N7V9|uniprotkb:PRKAG1	psi-mi:"MI:1112"(two hybrid prey pooling approach)|psi-mi:"MI:0007"(anti tag coimmunoprecipitation)|psi-mi:"MI:0007"(anti tag coimmunoprecipitation)|psi-mi:"MI:0397"(two hybrid array)|psi-mi:"MI:0397"(two hybrid array)	Qi et al. (2008)|Behrends et al. (2010)|Wang et al. (2011)|Huri, et al. (2017)	pubmed:18480843|imex:IM-11626|mint:MINT-6767403|pubmed:20562859|imex:IM-15184|imex:IM-15364|pubmed:21988832|pubmed:unassigned1304|imex:IM-25472	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)|psi-mi:"MI:0469"(IntAct)	intact:EBI-7928540|intact:EBI-18935517|intact:EBI-3207632|intact:EBI-3211305|intact:EBI-18935530|intact:EBI-3912452	intact-miscore:0.84|author score:0.895681756046|miscore:0.7912786
uniprotkb:P22736	uniprotkb:P10415	intact:EBI-721550	intact:EBI-77694	psi-mi:nr4a1_human|psi-mi:NR4A1|uniprotkb:B4DML7|uniprotkb:Q15627|uniprotkb:Q53Y00|uniprotkb:Q6IBU8|uniprotkb:Orphan nuclear receptor HMR|uniprotkb:Early response protein NAK1|uniprotkb:Orphan nuclear receptor TR3|uniprotkb:ST-59|uniprotkb:GFRP1|uniprotkb:HMR|uniprotkb:NAK1|uniprotkb:NR4A1|uniprotkb:Nuclear hormone receptor NUR/77|uniprotkb:Testicular receptor 3	psi-mi:bcl2_human|psi-mi:BCL2|uniprotkb:P10416|uniprotkb:Q13842|uniprotkb:Q16197|uniprotkb:C9JHD5|uniprotkb:BCL2	psi-mi:"MI:0053"(fluorescence polarization spectroscopy)|psi-mi:"MI:0053"(fluorescence polarization spectroscopy)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:0016"(circular dichroism)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)|psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Kolluri et al. (2008)	imex:IM-12150|pubmed:18835031	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0914"(association)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0914"(association)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2126295|intact:EBI-2126491|intact:EBI-2126453|intact:EBI-2126331|intact:EBI-2126540|intact:EBI-2126413|intact:EBI-2126305	intact-miscore:0.67|miscore:0.6742036
uniprotkb:P61978	uniprotkb:Q99873	intact:EBI-304185	intact:EBI-78738	psi-mi:hnrpk_human|psi-mi:HNRNPK|uniprotkb:Q07244|uniprotkb:Q15671|uniprotkb:Q59F98|uniprotkb:Q60577|uniprotkb:Q922Y7|uniprotkb:Q96J62|uniprotkb:Q5T6W4|uniprotkb:Q6IBN1|uniprotkb:HNRNPK|uniprotkb:HNRPK|uniprotkb:Transformation up-regulated nuclear protein|intact:EBI-3440248	psi-mi:anm1_human|psi-mi:PRMT1|uniprotkb:A0A087X1W2|uniprotkb:H7C2I1|uniprotkb:Q15529|uniprotkb:Q99872|uniprotkb:Q99874|uniprotkb:Q9NZ04|uniprotkb:Q9NZ05|uniprotkb:Q9NZ06|uniprotkb:B4E3C3|uniprotkb:G5E9B6|uniprotkb:Q8WUW5|uniprotkb:Q2VP93|uniprotkb:Q6LEU5|uniprotkb:PRMT1|uniprotkb:Interferon receptor 1-bound protein 4|uniprotkb:Histone-arginine N-methyltransferase PRMT1|uniprotkb:HMT2|uniprotkb:HRMT1L2|uniprotkb:IR1B4|intact:EBI-949313|intact:EBI-2622582|intact:EBI-6137914|intact:EBI-11034520	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)|psi-mi:"MI:0515"(methyltransferase assay)|psi-mi:"MI:0096"(pull down)	Chan et al. (2009)	mint:MINT-6803829|pubmed:19101556|imex:IM-9601|doi:10.1016/j.febslet.2008.12.025|mint:d-08-02082	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0213"(methylation reaction)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8530637|intact:EBI-8530607|intact:EBI-8530712	intact-miscore:0.60|miscore:0.60206676
uniprotkb:O00571	uniprotkb:Q9UHD2	intact:EBI-353779	intact:EBI-356402	psi-mi:ddx3x_human|psi-mi:DDX3X|uniprotkb:O15536|uniprotkb:A8K538|uniprotkb:B4E3E8|uniprotkb:DDX3X|uniprotkb:DBX|uniprotkb:DDX3|uniprotkb:DEAD box protein 3, X-chromosomal|uniprotkb:Helicase-like protein 2|uniprotkb:DEAD box, X isoform	psi-mi:tbk1_human|psi-mi:TBK1|uniprotkb:Q8IYV3|uniprotkb:Q9NUJ5|uniprotkb:A8K4S4|uniprotkb:TBK1|uniprotkb:NAK|uniprotkb:TANK-binding kinase 1|uniprotkb:T2K|uniprotkb:NF-kappa-B-activating kinase|intact:EBI-5773956|intact:EBI-1383470	psi-mi:"MI:0424"(protein kinase assay)	Soulat et al. (2008)	pubmed:18583960|imex:IM-11660|mint:MINT-6948053|doi:10.1038/emboj.2008.126	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0217"(phosphorylation reaction)	psi-mi:"MI:0471"(MINT)	intact:EBI-7987198	intact-miscore:0.44|miscore:0.43887317
uniprotkb:Q02750	uniprotkb:P27361	intact:EBI-492564	intact:EBI-73995	psi-mi:mp2k1_human|psi-mi:MAP2K1|uniprotkb:ERK activator kinase 1|uniprotkb:MAPK/ERK kinase 1|uniprotkb:MAP2K1|uniprotkb:MEK1|uniprotkb:PRKMK1|dip:DIP-201N	psi-mi:mk03_human|psi-mi:MAPK3|uniprotkb:B0LPG3|uniprotkb:A8CZ58|uniprotkb:Q8NHX1|uniprotkb:ERT2|uniprotkb:MAP kinase isoform p44|uniprotkb:Microtubule-associated protein 2 kinase|uniprotkb:Extracellular signal-regulated kinase 1|uniprotkb:Insulin-stimulated MAP2 kinase|uniprotkb:p44-ERK1|uniprotkb:MAPK3|uniprotkb:ERK1|uniprotkb:PRKM3	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)|psi-mi:"MI:0006"(anti bait coimmunoprecipitation)	Garcia et al. (2009)	mint:MINT-7014125|pubmed:19197339|imex:IM-11690|doi:10.1038/embor.2009.4	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT)	intact:EBI-8563757|intact:EBI-8563817	intact-miscore:0.50|miscore:0.49853906
uniprotkb:Q96EB6	uniprotkb:Q92769	intact:EBI-1802965	intact:EBI-301821	psi-mi:sir1_human|psi-mi:SIRT1|uniprotkb:Q2XNF6|uniprotkb:Q5JVQ0|uniprotkb:Q9GZR9|uniprotkb:Q9Y6F0|uniprotkb:SIRT1|uniprotkb:SIR2L1|uniprotkb:SIR2-like protein 1|uniprotkb:Regulatory protein SIR2 homolog 1|dip:DIP-29757N	psi-mi:hdac2_human|psi-mi:HDAC2|uniprotkb:Q5SRI8|uniprotkb:Q5SZ86|uniprotkb:Q8NEH4|uniprotkb:B4DL58|uniprotkb:E1P561|uniprotkb:B3KRS5|uniprotkb:HDAC2	psi-mi:"MI:0096"(pull down)	Law et al. (2009)	pubmed:19343720|imex:IM-12078	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2321764	intact-miscore:0.40|miscore:0.40116468
uniprotkb:Q96EB6	uniprotkb:O60506	intact:EBI-1802965	intact:EBI-1024357	psi-mi:sir1_human|psi-mi:SIRT1|uniprotkb:Q2XNF6|uniprotkb:Q5JVQ0|uniprotkb:Q9GZR9|uniprotkb:Q9Y6F0|uniprotkb:SIRT1|uniprotkb:SIR2L1|uniprotkb:SIR2-like protein 1|uniprotkb:Regulatory protein SIR2 homolog 1|dip:DIP-29757N	psi-mi:hnrpq_human|psi-mi:SYNCRIP|uniprotkb:Q53H05|uniprotkb:Q5TCG2|uniprotkb:Q8IW78|uniprotkb:Q8N599|uniprotkb:Q96LC1|uniprotkb:Q96LC2|uniprotkb:Q9Y583|uniprotkb:Q5TCG3|uniprotkb:E1P501|uniprotkb:E1P502|uniprotkb:Synaptotagmin-binding, cytoplasmic RNA-interacting protein|uniprotkb:Glycine- and tyrosine-rich RNA-binding protein|uniprotkb:NS1-associated protein 1|uniprotkb:SYNCRIP|uniprotkb:HNRPQ|uniprotkb:NSAP1	psi-mi:"MI:0096"(pull down)	Law et al. (2009)	pubmed:19343720|imex:IM-12078	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2321764	intact-miscore:0.40|miscore:0.40116468
uniprotkb:Q96EB6	uniprotkb:O00505	intact:EBI-1802965	intact:EBI-358297	psi-mi:sir1_human|psi-mi:SIRT1|uniprotkb:Q2XNF6|uniprotkb:Q5JVQ0|uniprotkb:Q9GZR9|uniprotkb:Q9Y6F0|uniprotkb:SIRT1|uniprotkb:SIR2L1|uniprotkb:SIR2-like protein 1|uniprotkb:Regulatory protein SIR2 homolog 1|dip:DIP-29757N	psi-mi:ima4_human|psi-mi:KPNA3|uniprotkb:O00191|uniprotkb:O43195|uniprotkb:Q96AA7|uniprotkb:Q5JVM9|uniprotkb:Q8IYQ9|uniprotkb:KPNA3|uniprotkb:QIP2|uniprotkb:Karyopherin subunit alpha-3|uniprotkb:SRP1-gamma|uniprotkb:Importin alpha Q2|intact:EBI-742146	psi-mi:"MI:0096"(pull down)	Law et al. (2009)	pubmed:19343720|imex:IM-12078	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2321764	intact-miscore:0.40|miscore:0.40116468
uniprotkb:Q96EB6	uniprotkb:P10809	intact:EBI-1802965	intact:EBI-352528	psi-mi:sir1_human|psi-mi:SIRT1|uniprotkb:Q2XNF6|uniprotkb:Q5JVQ0|uniprotkb:Q9GZR9|uniprotkb:Q9Y6F0|uniprotkb:SIRT1|uniprotkb:SIR2L1|uniprotkb:SIR2-like protein 1|uniprotkb:Regulatory protein SIR2 homolog 1|dip:DIP-29757N	psi-mi:ch60_human|psi-mi:HSPD1|uniprotkb:Q38L19|uniprotkb:B2R5M6|uniprotkb:Q9UCR6|uniprotkb:B7Z712|uniprotkb:HSPD1|uniprotkb:HSP60|uniprotkb:Heat shock protein 60|uniprotkb:60 kDa chaperonin|uniprotkb:Chaperonin 60|uniprotkb:Mitochondrial matrix protein P1|uniprotkb:P60 lymphocyte protein|uniprotkb:HuCHA60	psi-mi:"MI:0096"(pull down)	Law et al. (2009)	pubmed:19343720|imex:IM-12078	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2321764	intact-miscore:0.40|miscore:0.40116468
uniprotkb:Q96EB6	uniprotkb:P52292	intact:EBI-1802965	intact:EBI-349938	psi-mi:sir1_human|psi-mi:SIRT1|uniprotkb:Q2XNF6|uniprotkb:Q5JVQ0|uniprotkb:Q9GZR9|uniprotkb:Q9Y6F0|uniprotkb:SIRT1|uniprotkb:SIR2L1|uniprotkb:SIR2-like protein 1|uniprotkb:Regulatory protein SIR2 homolog 1|dip:DIP-29757N	psi-mi:ima1_human|psi-mi:KPNA2|uniprotkb:Q9BRU5|uniprotkb:B9EJD6|uniprotkb:Q53YE3|uniprotkb:Q6NVW7|uniprotkb:KPNA2|uniprotkb:RCH1|uniprotkb:SRP1|uniprotkb:Karyopherin subunit alpha-2|uniprotkb:SRP1-alpha|uniprotkb:RAG cohort protein 1|intact:EBI-9377406	psi-mi:"MI:0096"(pull down)	Law et al. (2009)	pubmed:19343720|imex:IM-12078	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2321764	intact-miscore:0.40|miscore:0.40116468
uniprotkb:Q96EB6	uniprotkb:P34931	intact:EBI-1802965	intact:EBI-354912	psi-mi:sir1_human|psi-mi:SIRT1|uniprotkb:Q2XNF6|uniprotkb:Q5JVQ0|uniprotkb:Q9GZR9|uniprotkb:Q9Y6F0|uniprotkb:SIRT1|uniprotkb:SIR2L1|uniprotkb:SIR2-like protein 1|uniprotkb:Regulatory protein SIR2 homolog 1|dip:DIP-29757N	psi-mi:hs71l_human|psi-mi:HSPA1L|uniprotkb:O75634|uniprotkb:Q2HXR3|uniprotkb:Q8NE72|uniprotkb:A6NNB0|uniprotkb:Q96QC9|uniprotkb:Q9UQM1|uniprotkb:B0UXW8|uniprotkb:HSPA1L|uniprotkb:Heat shock 70 kDa protein 1-Hom	psi-mi:"MI:0096"(pull down)	Law et al. (2009)	pubmed:19343720|imex:IM-12078	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-2321764	intact-miscore:0.40|miscore:0.40116468
uniprotkb:P61978	uniprotkb:P12931	intact:EBI-304185	intact:EBI-621482	psi-mi:hnrpk_human|psi-mi:HNRNPK|uniprotkb:Q07244|uniprotkb:Q15671|uniprotkb:Q59F98|uniprotkb:Q60577|uniprotkb:Q922Y7|uniprotkb:Q96J62|uniprotkb:Q5T6W4|uniprotkb:Q6IBN1|uniprotkb:HNRNPK|uniprotkb:HNRPK|uniprotkb:Transformation up-regulated nuclear protein|intact:EBI-3440248	psi-mi:src_human|psi-mi:SRC|uniprotkb:Q86VB9|uniprotkb:Q9H5A8|uniprotkb:Q76P87|uniprotkb:E1P5V4|uniprotkb:pp60c-src|uniprotkb:SRC|uniprotkb:SRC1|uniprotkb:Proto-oncogene c-Src|intact:EBI-1383910|dip:DIP-1059N	psi-mi:"MI:0096"(pull down)|psi-mi:"MI:0007"(anti tag coimmunoprecipitation)|psi-mi:"MI:0809"(bimolecular fluorescence complementation)	Adolph et al. (2007)	pubmed:17178840|mint:MINT-7033771|doi:10.1128/MCB.02014-06	taxid:9606(human)	taxid:9606(human)	psi-mi:"MI:0407"(direct interaction)|psi-mi:"MI:0915"(physical association)|psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT)	intact:EBI-7185691|intact:EBI-7185667|intact:EBI-7185708|intact:EBI-7185786|intact:EBI-7185740|intact:EBI-7185801	intact-miscore:0.59|miscore:0.59257585
